"id","ride_id","type","data","created_at","updated_at","deleted_at"
3195803494,37390468,"RIDECOORDS","23.8805695,90.3907828","2018-10-10 21:42:49","2018-10-10 21:42:49",NULL
3195804578,37390468,"RIDECOORDS","23.8807737,90.391113","2018-10-10 21:42:59","2018-10-10 21:42:59",NULL
3195805760,37390468,"RIDECOORDS","23.8808649,90.3910749","2018-10-10 21:43:01","2018-10-10 21:43:01",NULL
3195806024,37390468,"RIDECOORDS","23.8807013,90.3910968","2018-10-10 21:43:02","2018-10-10 21:43:02",NULL
3195808778,37390468,"RIDECOORDS","23.8809483,90.3910647","2018-10-10 21:43:08","2018-10-10 21:43:08",NULL
3195809824,37390468,"RIDECOORDS","23.8809536,90.3910647","2018-10-10 21:43:11","2018-10-10 21:43:11",NULL
3195810324,37390468,"RIDECOORDS","23.8807013,90.3910968","2018-10-10 21:43:13","2018-10-10 21:43:13",NULL
3195814321,37390468,"RIDECOORDS","23.8810055,90.3910629","2018-10-10 21:43:24","2018-10-10 21:43:24",NULL
3195815967,37390468,"RIDECOORDS","23.8810055,90.3910629","2018-10-10 21:43:27","2018-10-10 21:43:27",NULL
3195816380,37390468,"RIDECOORDS","23.8814117,90.3909784","2018-10-10 21:43:28","2018-10-10 21:43:28",NULL
3195816382,37390468,"RIDECOORDS","23.8814759,90.3909601","2018-10-10 21:43:28","2018-10-10 21:43:28",NULL
3195816400,37390468,"RIDECOORDS","23.8816737,90.3908906","2018-10-10 21:43:28","2018-10-10 21:43:28",NULL
3195817598,37390468,"RIDECOORDS","23.8812502,90.3910253","2018-10-10 21:43:31","2018-10-10 21:43:31",NULL
3195817696,37390468,"RIDECOORDS","23.8818645,90.390812","2018-10-10 21:43:31","2018-10-10 21:43:31",NULL
3195819522,37390468,"RIDECOORDS","23.8819304,90.3907879","2018-10-10 21:43:35","2018-10-10 21:43:35",NULL
3195820652,37390468,"RIDECOORDS","23.8820044,90.3906995","2018-10-10 21:43:38","2018-10-10 21:43:38",NULL
3195823823,37390468,"RIDECOORDS","23.8819348,90.3904543","2018-10-10 21:43:45","2018-10-10 21:43:45",NULL
3195824138,37390468,"RIDECOORDS","23.8818738,90.3902239","2018-10-10 21:43:46","2018-10-10 21:43:46",NULL
3195825247,37390468,"RIDECOORDS","23.8818344,90.3900003","2018-10-10 21:43:48","2018-10-10 21:43:48",NULL
3195826636,37390468,"RIDECOORDS","23.8819348,90.3904543","2018-10-10 21:43:51","2018-10-10 21:43:51",NULL
3195827006,37390468,"RIDECOORDS","23.8817506,90.3897748","2018-10-10 21:43:52","2018-10-10 21:43:52",NULL
3195830689,37390468,"RIDECOORDS","23.8817062,90.3896461","2018-10-10 21:44:00","2018-10-10 21:44:00",NULL
3195830943,37390468,"RIDECOORDS","23.8817001,90.3895888","2018-10-10 21:44:01","2018-10-10 21:44:01",NULL
3195831353,37390468,"RIDECOORDS","23.8817062,90.3896461","2018-10-10 21:44:02","2018-10-10 21:44:02",NULL
3195831465,37390468,"RIDECOORDS","23.881653,90.3894403","2018-10-10 21:44:02","2018-10-10 21:44:02",NULL
3195832782,37390468,"RIDECOORDS","23.8816141,90.3892762","2018-10-10 21:44:05","2018-10-10 21:44:05",NULL
3195834410,37390468,"RIDECOORDS","23.8815941,90.3891371","2018-10-10 21:44:09","2018-10-10 21:44:09",NULL
3195835775,37390468,"RIDECOORDS","23.8815876,90.3890931","2018-10-10 21:44:13","2018-10-10 21:44:13",NULL
3195836849,37390468,"RIDECOORDS","23.8815861,90.3890832","2018-10-10 21:44:16","2018-10-10 21:44:16",NULL
3195837919,37390468,"RIDECOORDS","23.8815857,90.3890805","2018-10-10 21:44:19","2018-10-10 21:44:19",NULL
3195838968,37390468,"RIDECOORDS","23.8815856,90.3890795","2018-10-10 21:44:22","2018-10-10 21:44:22",NULL
